date,datetime_utc,id,latitude,longitude,temperature_celsius,pressure_mb,wind_u,wind_v,NO2,CO,O3,AOD,sensor_name,building_density,road_density_km,industrial_presence,green_space_fraction,relative_humidity,wilaya,Prediction
2026-05-06,2026-05-06 00:00:00,1,33.764999,2.453376,19.97658182779952,904.5185139973958,0.4720986684163411,-3.7308220068613687,6.0230191723083425e-05,,0.14373546247143346,0.057,Unknown,0,0.0,0,0,43.750680947089535,Laghouat,407.55984
2026-05-08,2026-05-08 00:00:00,1,36.383383,7.405127,17.188168462117517,953.2904703776043,-0.08286794026692708,-0.4716072082519531,6.73409793981982e-05,0.025629752055402095,0.1413074805479217,0.0965,Unknown,0,80.68093501602645,0,0,77.12246227971157,Guelma,7.1714625
2026-05-07,2026-05-07 00:00:00,1,36.860151,3.769201,16.631185150146507,994.8538671875,-1.3270098368326824,0.2785326639811198,8.112132678234032e-05,,0.1580445900195893,,Unknown,126,79.95551574629822,0,0,92.79237237606112,Boumerdes,461.14035
2026-05-06,2026-05-06 00:00:00,1,35.410318,4.341261,21.369485473632835,954.2247639973958,1.2387409210205078,-2.3832064469655356,7.80884123838982e-05,0.025860242332268992,0.15041310635723984,,Unknown,2,53.68603274464468,0,0,50.18030061067421,M'Sila,37.34226
2026-05-08,2026-05-08 00:00:00,1,27.060146,7.995439,32.0916515350342,957.3679703776043,-1.4852930704752605,-1.9777921040852864,5.672187142081787e-05,0.028829006665069826,0.1351252075124335,0.159,Unknown,0,0.0,0,0,20.448322215149954,Illizi,32.789795
2026-05-07,2026-05-07 00:00:00,1,29.202518,-3.068819,27.816894785563193,947.0772005208332,6.251033782958984,4.60348383585612,5.991641364723308e-05,0.027924329841554858,0.1491404447709593,0.1235,Unknown,0,0.0,0,0,22.048172222466082,Béni Abbès,22.094133
2026-05-06,2026-05-06 00:00:00,1,35.398947,0.14997,16.80763651529952,951.4610139973958,0.6521523793538412,-0.42723313967386883,6.961857675023551e-05,0.029967401336491072,0.15659169625401861,0.129,Unknown,504,394.028434245365,2,0,62.904814925831644,Mascara,17.740896
2026-05-11,,1,27.162714,-1.528017,25.64891522725426,978.4594954427084,,,,,0.1337291938293054,,Unknown,0,0.0,0,0,21.98002978907751,Adrar,709.6769
2026-05-07,2026-05-07 00:00:00,1,36.505958,1.401213,-10272.15,-99.99,,,0.00013180224489960866,0.02395647636730048,0.1644580134983272,,Unknown,299,41.49932221430206,0,0,100.0,Chlef,27.222372
2026-05-08,2026-05-08 00:00:00,1,19.975906,3.413066,35.49261182149252,942.0263037109376,-2.1484196980794272,-3.6131273905436196,4.782358329932776e-05,0.03029904311342715,0.12263773160524527,0.183,Unknown,0,0.0,0,0,13.657622352390606,In Guezzam,23.865812
2026-05-11,,1,36.190065,2.087176,16.434792273385217,978.9866978236607,,,,,0.15179505598629633,,Unknown,29,161.40216716607935,0,0,73.4694872250964,Ain-Defla,675.90265
2026-05-06,2026-05-06 00:00:00,1,36.093798,2.975028,14.67864888509115,913.3693473307292,-0.08364677429199219,-1.5097119808197021,7.763980470677025e-05,0.02801297197818357,0.15421315299099453,0.08600000000000001,Unknown,7,250.62886219848878,0,0,79.28815857034073,Medea,3.617656
